screen_id,doi,title,publication_date,label_a,label_b,reason_a,reason_b,route,eligibility_status,method_status
S08841,10.70675/dfceddcczdd91z4937z9d95zef621adecc8c,Mécanismes de dégradation des catalyseurs modèles anodiques à base d'iridium dans les électrolyseurs de l'eau PEMWE,2019-10-11,POSSIBLY_RELEVANT,POSSIBLY_RELEVANT,Ir model surfaces (111)/(210) OER degradation mechanism study,Experimental study of iridium oxide model surfaces for oxygen evolution degradation mechanisms,FULL_TEXT_REVIEW,NOT_DECIDED,NOT_CODED
S08842,10.1002/adem.201901321,Metal‐Matrix Materials for High‐Temperature Applications with Liquid Aluminum,2019-12-03,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,TiO2/Al2O3-TiO2 steel-matrix composites for aluminum furnaces; not OER.,TRIP-steel/TiO2 metal-matrix composites for liquid aluminum contact; no OER,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S08843,10.1039/c9se00869a,Practical challenges in the development of photoelectrochemical solar fuels production,2019-12-04,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Perspective on PEC solar fuels challenges; no specific OER calc,Perspective on practical challenges in photoelectrochemical solar fuels production; not material-specific OER calculation.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S08844,10.3390/nano10010085,The Influence of Synthesis Parameters on Structural and Magnetic Properties of Iron Oxide Nanomaterials,2020-01-02,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Magnetic iron oxide nanomaterial synthesis; no OER.,Synthesis of magnetic iron oxide nanomaterials; not OER.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S08845,10.3390/catal9121031,Carbon Quantum Dots (CQDs) Decorated Bi2O3-x Hybrid Photocatalysts with Promising NIR-Light-Driven Photodegradation Activity for AO7,2019-12-06,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Bi2O3-x/carbon quantum dot photocatalyst for dye degradation; no OER.,"Bi2O3-x/CQD photocatalyst for dye degradation, not rutile OER.",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S08846,10.3389/fchem.2019.00843,Controlled Synthesis of Pt Doped SnO2 Mesoporous Hollow Nanospheres for Highly Selective and Rapidly Detection of 3-Hydroxy-2-Butanone Biomarker,2019-12-04,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"Pt-doped SnO2 gas sensor for biomarker detection, not OER.",Pt-doped SnO2 gas sensor for biomarker detection; unrelated to OER.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S08847,10.1021/acscatal.9b04347,Effect of IrO6 Octahedron Distortion on the OER Activity at (100) IrO2 Thin Film,2019-12-04,LIKELY_RELEVANT,POSSIBLY_RELEVANT,DFT+experiment on OER activity of (100) rutile IrO2 thin film,"(100) IrO2 thin film OER activity with DFT modeling; rutile IrO2, different facet.",FULL_TEXT_REVIEW,NOT_DECIDED,NOT_CODED
S08848,10.1002/smll.201905075,Fabrication of Hollow CoP/TiOx Heterostructures for Enhanced Oxygen Evolution Reaction,2019-12-08,POSSIBLY_RELEVANT,POSSIBLY_RELEVANT,"CoP/TiOx heterostructure OER with theoretical calculations, oxide computation",CoP/TiOx heterostructure for OER combined with theoretical calculations.,FULL_TEXT_REVIEW,NOT_DECIDED,NOT_CODED
S08849,10.1016/j.jmrt.2019.11.073,Effect of electrolyte composition on the microstructure and bio-corrosion behavior of micro-arc oxidized coatings on biomedical Ti6Al4V alloy,2019-12-02,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Micro-arc oxidized coatings on Ti6Al4V for bio-corrosion; unrelated to OER.,Micro-arc oxidation coating bio-corrosion on Ti6Al4V; unrelated field.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S08850,10.1016/j.nanoen.2019.104331,Activation of bimetallic AgCu foam electrocatalysts for ethanol formation from CO2 by selective Cu oxidation/reduction,2019-12-02,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,AgCu foam electrocatalysts for CO2 reduction; no OER.,"AgCu electrocatalyst for CO2-to-ethanol, not OER",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S08851,10.3390/min9120754,"Dating Oceanic Subduction in the Jurassic Bangong–Nujiang Oceanic Arc: A Zircon U–Pb Age and Lu–Hf Isotopes and Al-in-Hornblende Barometry Study of the Lameila Pluton in Western Tibet, China",2019-12-04,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Geology: zircon U-Pb dating of oceanic arc; unrelated field.,Zircon U-Pb dating of Tibetan pluton; unrelated geology.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S08852,10.3390/coatings9120824,Preparation and Photocatalytic Properties of CdS/F–TiO2 Composites,2019-12-04,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,CdS/F-TiO2 photocatalytic dye degradation; no OER.,CdS/F-TiO2 photocatalytic dye degradation; no OER.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S08853,,Phase-Pure and Multiphase Ceramic Waste Forms: Microstructure Evolution and Cesium Immobilization,2017-01-01,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Dissertation on ceramic waste forms for cesium immobilization; unrelated field.,Ceramic waste form microstructure/Cs immobilization dissertation; unrelated.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S08854,10.3390/catal9121010,"Correlation of the Photocatalytic Activities of Cu, Ce and/or Pt-Modified Titania Particles with their Bulk and Surface Structures Studied by Reversed Double-Beam Photoacoustic Spectroscopy",2019-12-01,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Cu/Ce/Pt-modified titania photocatalysis (mostly anatase); no OER.,Photocatalytic activity of Cu/Ce/Pt-modified titania; not OER.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S08855,10.1016/j.cattod.2019.12.003,Ordered mesoporous ruthenium oxide with balanced catalytic activity and stability toward oxygen evolution reaction,2019-12-03,CLEARLY_IRRELEVANT,POSSIBLY_RELEVANT,"Mesoporous rutile RuO2 OER catalyst; purely experimental activity/stability study, no computation.",Ordered mesoporous ruthenium oxide (rutile) catalyst for OER; no abstract.,FULL_TEXT_REVIEW,NOT_DECIDED,NOT_CODED
S08856,10.3303/cet1973019,Fabrication of Nanostructured Ni-co Electrodes for Hydrogen and Oxygen Evolution Reaction in Water-alkaline Electrolyzer,2019-01-01,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"Experimental Ni-Co alloy OER electrodes, no rutile oxide or computation","Ni-Co alloy HER/OER electrodes; experimental only, not rutile DFT.",FULL_TEXT_REVIEW_RESCUE,NOT_DECIDED,NOT_CODED
S08857,10.17918/etd-7356,Engineering Nanoscale Polymers in Photovoltaics and Supercapacitors: Experimental and Theoretical Studies,2017-01-01,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"Dissertation on DSSC/supercapacitor polymers, not OER.",iCVD polymer electrolytes for DSSC/supercapacitor electrodes.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S08858,10.3390/cancers11121962,Titanate Nanotubes Engineered with Gold Nanoparticles and Docetaxel to Enhance Radiotherapy on Xenografted Prostate Tumors,2019-12-06,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Titanate nanotube nanohybrids for cancer radiotherapy; unrelated.,"Titanate nanotube cancer radiotherapy nanohybrids, unrelated field.",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S08859,10.1016/j.gr.2019.10.015,Detrital zircon and monazite track the source of Mesozoic sediments in Kutch to rocks of Late Neoproterozoic and Early Palaeozoic orogenies in northern India,2019-12-05,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"Detrital zircon/monazite geology, unrelated field.","Detrital zircon/monazite provenance study, unrelated field",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S08860,10.1016/j.mtphys.2019.100163,Perovskite magnet with quantum mechanical glassiness,2019-12-02,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Perovskite magnet quantum glassiness study; unrelated to OER.,"Perovskite magnet quantum glassiness, unrelated physics",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S08861,10.1002/asia.201901545,A Dewetted‐Dealloyed Nanoporous Pt Co‐Catalyst Formed on TiO2 Nanotube Arrays Leads to Strongly Enhanced Photocatalytic H2 Production,2019-12-02,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"Pt/TiO2 nanotube photocatalytic H2 production, no OER",Dealloyed Pt cocatalyst on TiO2 nanotubes for photocatalytic H2; HER only.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S08862,10.1088/1757-899x/577/1/012076,Hydrothermal Synthesis of Zinc Cobalt Telluride Nanorod towards Oxygen Evolution Reaction (OER),2019-11-01,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"Zn-Co-Te telluride nanorod for OER, telluride not rutile oxide",Zinc cobalt telluride nanorod OER catalyst; not rutile oxide,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S08863,10.5075/epfl-thesis-9795,Inkjet printing and electrocatalysis,2019-01-01,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"Inkjet-printed non-precious OER/ORR catalysts (Co3O4, NiFe); non-rutile materials, no DFT overpotential.","Inkjet-printed electrocatalyst layers thesis, no rutile mention",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S08864,10.1002/adma.201904548,Unveiling the Activity Origin of Electrocatalytic Oxygen Evolution over Isolated Ni Atoms Supported on a N‐Doped Carbon Matrix,2019-10-07,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"OER on Ni/N-doped carbon, non-oxide material.",Isolated Ni atoms on N-doped carbon OER catalyst with DFT; non-rutile.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S08865,10.1515/zpch-2019-1460,"The Role of Surface Hydroxylation, Lattice Vacancies and Bond Covalency in the Electrochemical Oxidation of Water (OER) on Ni-Depleted Iridium Oxide Catalysts",2019-12-03,POSSIBLY_RELEVANT,POSSIBLY_RELEVANT,Mini-review of OER mechanism on Ir-Ni bimetallic (rutile-derived IrOx) oxide catalysts.,Mini-review on surface hydroxylation/covalency in OER on Ir-based rutile oxide catalysts.,FULL_TEXT_REVIEW,NOT_DECIDED,NOT_CODED
S08866,10.7150/thno.39701,Two-dimensional nanomaterials beyond graphene for antibacterial applications: current progress and future perspectives,2019-12-06,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Review of 2D antibacterial nanomaterials; unrelated to OER/rutile oxides.,"Review of 2D nanomaterials for antibacterial applications, unrelated field.",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S08867,10.5445/ir/1000099664,Exploring the Effects of Catalysts in Li-O2 Batteries,2019-01-01,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Catalysts in Li-O2 batteries dissertation; not aqueous OER.,"Li-O2 battery catalyst dissertation, empty abstract, not water-splitting OER.",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S08868,10.1016/j.apcatb.2019.118521,Holey graphitic carbon nitride (g-CN) supported bifunctional single atom electrocatalysts for highly efficient overall water splitting,2019-12-10,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"Holey g-CN supported single-atom electrocatalysts for overall water splitting; non-rutile carbon nitride, no abstract.","Carbon nitride single-atom bifunctional water splitting catalyst, not rutile",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S08869,10.1007/s40820-019-0339-0,Photocatalytic H2 Evolution on TiO2 Assembled with Ti3C2 MXene and Metallic 1T-WS2 as Co-catalysts,2019-12-16,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,TiO2/MXene/WS2 composite for photocatalytic H2 evolution; not OER.,"TiO2/MXene/WS2 photocatalytic H2 evolution; HER, no OER",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S08870,10.1088/1742-6596/1378/3/032049,Advancement in the application of alloys and composites in the manufacture of aircraft component: A review,2019-12-01,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"Review of alloys/composites in aircraft components, unrelated field",Review of alloys/composites in aircraft components; unrelated field.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S08871,10.3390/s20010074,TiO2-x/TiO2-Structure Based ‘Self-Heated’ Sensor for the Determination of Some Reducing Gases,2019-12-21,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"TiO2-x/TiO2 gas sensor, no OER","TiO2-x gas sensor, no OER",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S08872,10.3390/met10010011,Structural and Electrochemical Properties of Nesting and Core/Shell Pt/TiO2 Spherical Particles Synthesized by Ultrasonic Spray Pyrolysis,2019-12-20,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Pt/TiO2 particles for ORR/HER; not OER.,"Pt/TiO2 core/shell particles for oxygen reduction and hydrogen evolution, no OER",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S08873,10.1007/s10562-020-03348-z,Computational Study of Transition-Metal Substitutions in Rutile TiO2 (110) for Photoelectrocatalytic Ammonia Synthesis,2020-08-25,CLEARLY_IRRELEVANT,POSSIBLY_RELEVANT,"Computational study of rutile TiO2(110) for ammonia synthesis, not OER.","Computational study of transition-metal substitution in rutile TiO2(110), though for ammonia synthesis not OER.",FULL_TEXT_REVIEW,NOT_DECIDED,NOT_CODED
S08874,10.1016/j.rinp.2019.102886,Distinct roles between complex defect clusters and insulating grain boundary on dielectric loss behaviors of (In3+/Ta5+) co-doped CaCu3Ti4O12 ceramics,2019-12-17,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Dielectric properties of doped CaCu3Ti4O12 ceramics; unrelated to OER.,"CaCu3Ti4O12 ceramics dielectric properties, unrelated field.",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S08875,10.3390/min10010013,"Origin of Talc and Fe-Ti-V Mineralization in the Kletno Deposit (the Śnieżnik Massif, SW Poland)",2019-12-22,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Fe-Ti-V mineralization and talc origin in Poland; unrelated geology.,Geology of talc/Fe-Ti-V mineralization; unrelated field.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S08876,10.1002/chem.201905265,Bottom‐up Design of Bimetallic Cobalt–Molybdenum Carbides/Oxides for Overall Water Splitting,2019-12-16,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Bimetallic CoMo carbide/oxide for overall water splitting; non-rutile.,"Bimetallic Co-Mo carbide/oxide for overall water splitting, non-rutile material.",FULL_TEXT_REVIEW_RESCUE,NOT_DECIDED,NOT_CODED
S08877,10.1016/j.jpowsour.2019.227602,Diethylmethylammonium trifluoromethanesulfonate protic ionic liquid electrolytes for water electrolysis,2019-12-19,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"Protic ionic liquid electrolytes for water electrolysis; no OER calc, not rutile-specific.",Ionic liquid electrolyte for water electrolysis; no OER/rutile,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S08878,10.1039/c9cp06726d,Operando XANES from first-principles and its application to iridium oxide,2020-01-01,LIKELY_RELEVANT,POSSIBLY_RELEVANT,First-principles operando XANES study of OER mechanism on IrO2 surfaces.,First-principles operando XANES study of IrO2 surfaces relevant to OER mechanism.,FULL_TEXT_REVIEW,NOT_DECIDED,NOT_CODED
S08879,,Studio dei meccanismi di frattura di dischi in materiale ceramico sottoposti a gradienti di temperatura radiali,2019-12-18,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Thermal fracture mechanics of SiC ceramic discs; unrelated field.,Ceramic disc fracture mechanics; unrelated field,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S08880,10.1021/acs.jpcc.9b09324,Photogenerated Charge Carriers Dynamics on La- and/or Cr-Doped SrTiO3 Nanoparticles Studied by Transient Absorption Spectroscopy,2019-12-17,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"La,Cr-doped SrTiO3 charge carrier dynamics, perovskite not rutile, no OER","Charge carrier dynamics in doped SrTiO3 perovskite; non-rutile, no OER.",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S08881,10.48550/arxiv.1912.09692,Mott and spin-Peierls physics in TiPO$_4$ under high pressure,2019-12-20,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,No OER calculation on a rutile oxide; unrelated topic (Mott and spin-Peierls physics in TiPO$_4$ under high pressur).,Mott/spin-Peierls physics of TiPO4 under pressure; unrelated field.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S08882,10.1021/acscatal.9b03305,Role of Zirconia in Indium Oxide-Catalyzed CO 2 Hydrogenation to Methanol,2019-12-12,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"Zirconia/In2O3 catalyst for CO2 hydrogenation to methanol, no OER",Zirconia-indium oxide catalyst for CO2 hydrogenation,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S08883,10.1016/j.cep.2019.107781,Study of permeate flux behavior during photo-filtration using photocatalytic composite membranes,2019-12-09,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Photocatalytic membrane filtration study,Permeate flux behavior in photocatalytic membrane filtration; unrelated to OER.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S08884,10.5204/thesis.eprints.135045,Optimization of two-dimensional nanostructures for rechargeable batteries,2019-01-01,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,2D nanostructures for rechargeable batteries thesis; unrelated,2D nanostructures for rechargeable batteries dissertation; no OER,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S08885,10.1021/acsanm.9b01939,In-Situ X-ray Spectroscopy of the Electric Double Layer around TiO2 Nanoparticles Dispersed in Aqueous Solution: Implications for H2 Generation,2019-12-17,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"X-ray spectroscopy of TiO2 nanoparticle electric double layer, H2-generation implication, no OER","X-ray spectroscopy of TiO2 nanoparticle double layer for H2 generation; not OER, no rutile specified.",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S08886,10.5772/intechopen.90331,Contamination of Water Resources by Food Dyes and Its Removal Technologies,2019-12-23,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Review of dye contamination removal technologies; unrelated field.,Book chapter on food-dye water contamination removal technologies; unrelated.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S08887,10.1149/2.0461916jes,Stable Reference Electrode in Polymer Electrolyte Membrane Electrolyser for Three-Electrode Measurements,2019-01-01,POSSIBLY_RELEVANT,POSSIBLY_RELEVANT,"PEM electrolyser reference electrode study, IrOx/IrO2 anode",PEM electrolyser reference electrode study noting IrOx to crystalline IrO2 transformation on anode.,FULL_TEXT_REVIEW,NOT_DECIDED,NOT_CODED
S08888,10.15488/9025,Photokatalytische Oxidation niedermolekularer Alkohole,2017-01-01,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"German dissertation on photocatalytic alcohol oxidation; no abstract, not OER.",Photocatalytic alcohol oxidation dissertation; no OER or rutile mention.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S08889,,Heterostructured electrocatalysts for efficient electrochemical hydrogen production,2019-01-01,CLEARLY_IRRELEVANT,POSSIBLY_RELEVANT,"Dissertation on heterostructured HER/OER electrocatalysts, not rutile-specific.",Thesis review of heterostructured HER/OER electrocatalysts; may include rutile oxides.,FULL_TEXT_REVIEW,NOT_DECIDED,NOT_CODED
S08890,10.21494/iste.op.2019.0423,Structural blue coating based on glaze painting,2019-01-01,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Art/science study of glaze painting blue pigments; unrelated field.,Art/science glaze painting technique; unrelated field.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S08891,10.1002/aenm.201903003,A Triphasic Bifunctional Oxygen Electrocatalyst with Tunable and Synergetic Interfacial Structure for Rechargeable Zn‐Air Batteries,2019-12-10,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,FeNi alloy/FeOy triphasic bifunctional oxygen electrocatalyst; non-rutile.,FexNi/FeOy triphasic bifunctional oxygen electrocatalyst; FeOy not rutile family.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S08892,10.1088/1361-6528/ab646f,Solution route to large area all-TiO 2 one-dimensional photonic crystals with high reflectivity and different structural colors,2019-12-20,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"All-TiO2 photonic crystals, no OER",TiO2 photonic crystal films; no OER.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S08893,10.1002/aenm.201903137,Atomically Dispersed Mo Supported on Metallic Co9S8 Nanoflakes as an Advanced Noble‐Metal‐Free Bifunctional Water Splitting Catalyst Working in Universal pH Conditions,2019-12-11,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Mo/Co9S8 DFT water splitting catalyst; not rutile oxide,"Mo-Co9S8 bifunctional water splitting catalyst; sulfide, not rutile oxide.",FULL_TEXT_REVIEW_RESCUE,NOT_DECIDED,NOT_CODED
